Unnamed: 0,author_id,verified_purchase,review_title,reviews,date,reviewer_name,ratings,people_find_helpful,reviewer_profile_url,start_time,end_time,product_name,average_rating,total_reviews,product_category,product_id,brand_name,rank
0,AFTS7IKPNWRLL6GFWQJFOA6RNL4Q,True,Pretty disappointed,"I'm a size 12. They're supposed to fit, but they're way to tight on larger feet, a man's size 12 foot can be wider then what these offer. They hurt my feet at the end of the day. I thought they would stretch out as well, but they don't seem to stretch either.","May 2, 2018",A Client,2.0,22,https://www.amazon.ca/gp/profile/amzn1.account.AFTS7IKPNWRLL6GFWQJFOA6RNL4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 17:34:06.193923,2020-09-28 17:34:06.382799,Fruit of the Loom mens Essential 6 Pack Casual Crew Socks | Arch Support | Black & White Casual Sock,4.3,,Clothing & Accessories,B01MXIE9RT,No,213
1,AE2SQEFKCMDIDDFPNVXUT2N6A7JQ,True,Disappointing,"I had high hopes for the socks but alas it was not to be. They fit too tight for an old guy like me and are a bit short even though they are advertised as ""12"". They are thin as well so when they advertised cushioned souls I was all giddy but when I tried them on I was soon feeling less well. I will not buy anymore of these socks.","October 25, 2018",Amazon Customer,3.0,8,https://www.amazon.ca/gp/profile/amzn1.account.AE2SQEFKCMDIDDFPNVXUT2N6A7JQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 17:34:06.386704,2020-09-28 17:34:06.535560,Fruit of the Loom mens Essential 6 Pack Casual Crew Socks | Arch Support | Black & White Casual Sock,4.3,,Clothing & Accessories,B01MXIE9RT,No,213
2,AHGRM5LC7CBKMPOMZMFKM6ZP6YXQ,True,Too small for a 10.5 with an average build.,"I am a size 10.5 with an average build and these socks were so tight that they left marks on my legs. Clearly too small for my size.
So I gave them to my wife who is a size 9 and they fit her perfectly. More proof that they're too small for people with a shoe size from 6 to 12.
It should really say 6 to 9.","March 30, 2018",Luis M Pontes,2.0,8,https://www.amazon.ca/gp/profile/amzn1.account.AHGRM5LC7CBKMPOMZMFKM6ZP6YXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 17:34:06.540440,2020-09-28 17:34:06.685864,Fruit of the Loom mens Essential 6 Pack Casual Crew Socks | Arch Support | Black & White Casual Sock,4.3,,Clothing & Accessories,B01MXIE9RT,No,213
3,AHEBZVTRIE22PPV65PEHFTH7SIPA,True,great socks - but too tight on average/larger than average calves.,"nice socks, feel like quality - BUT only if you have calves that are on the small side. these were bought for my 15 year old son, he's 5'9"" with a 13 shoe size. the length is great, but the elastic on the top is too small to be comfortable. Each time he's worn them, the marks from the tightness were crazy deep (i don't know how/why he kept them on for the whole day!). i've since taken them over for house socks.","September 19, 2019",gert,3.0,2,https://www.amazon.ca/gp/profile/amzn1.account.AHEBZVTRIE22PPV65PEHFTH7SIPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 17:34:06.690743,2020-09-28 17:34:06.862519,Fruit of the Loom mens Essential 6 Pack Casual Crew Socks | Arch Support | Black & White Casual Sock,4.3,,Clothing & Accessories,B01MXIE9RT,No,213
4,AH5OLB24HJ2M3QW7XFMQA2N4KYBA,True,Wouldn't buy again,"Took advantage of a sale, but now regret it.

The socks are a little too small for size 10.5 feet, and much thinner than expected. Having a large ""Fruit of the Loom"" written across the toes means that I'm unlikely to wear them when visiting other houses.

I now have 2 packs of socks that don't fit well, don't feel good, and are kind of embarrassing to wear.

Not such a good deal in the end. Will go back to buying this type of item from a brick-and-mortar store.","December 10, 2018",Kevin,2.0,3,https://www.amazon.ca/gp/profile/amzn1.account.AH5OLB24HJ2M3QW7XFMQA2N4KYBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 17:34:06.869351,2020-09-28 17:34:07.023331,Fruit of the Loom mens Essential 6 Pack Casual Crew Socks | Arch Support | Black & White Casual Sock,4.3,,Clothing & Accessories,B01MXIE9RT,No,213
5,AEVVBJDYMMJKXHLIRUANYKZN5M6Q,True,They hurt my feet at the end of the day,"I bought these socks 3 months ago. They're a little tight but are well made. The last 2 months I've been getting sore feet by the end of the day. I thought perhaps I was developing gout or some other foot illness. My feet were really getting sore the last couple of weeks. Well, I went away on a 4 day vacation in the north and wore warmer socks in my heavy boots. I was pain free after the second day. When I got home the pain came back as I went back to these socks. It then dawned on me that it was the tight socks causing the problem. I through them all out and have been fine ever since.","February 6, 2020",Amazon Customer,1.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AEVVBJDYMMJKXHLIRUANYKZN5M6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 17:34:07.028210,2020-09-28 17:34:07.164850,Fruit of the Loom mens Essential 6 Pack Casual Crew Socks | Arch Support | Black & White Casual Sock,4.3,,Clothing & Accessories,B01MXIE9RT,No,213
6,AFBM4ICT4YW3SIRP2YGTPCXNQEHA,True,Que les mesures soient vraiment exactes,"Malheureusement, il semble de plus en plus difficile de trouver des simples bas qui respecte les grandeurs., je croyais pas que froot of the loom, faisait faire ses produits suivants en Chine, ce qui aide à comprendre la raison pour laquelle les mesures diffère. Jai déjà essayé à deux reprises d'acheter des souliers, des vêtements de ce pays et le problème demeure le même. Pourquoi, n'y a-t-il pas d'entreprises d'ici pour les gens d'ici, ainsi les grandeurs seraient plus adaptés et plus justes, merci. Sans aucune connotation raciste s'applique ici à mes propos.","September 16, 2020",denis deslauriers,1.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AFBM4ICT4YW3SIRP2YGTPCXNQEHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 17:34:07.169730,2020-09-28 17:34:07.321531,Fruit of the Loom mens Essential 6 Pack Casual Crew Socks | Arch Support | Black & White Casual Sock,4.3,,Clothing & Accessories,B01MXIE9RT,No,213
7,AFRJXKYRMRNGBJZQQS4BXQNOGMXQ,True,Great pair of socks for your work boots,"At first they look small but they socks expand to your feet and I wear size 13.

The top of the sock is see through. If you're weirded out by have people seeing the top of your foot at home, these are not for you. Lol

I wear them with my work boots. The socks being thin on top is great.

It does have fruit of the loom printed above your toes also. Weird spot to have it printed.","July 25, 2019",Andre Arsenault,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AFRJXKYRMRNGBJZQQS4BXQNOGMXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 17:34:07.326412,2020-09-28 17:34:07.464537,Fruit of the Loom mens Essential 6 Pack Casual Crew Socks | Arch Support | Black & White Casual Sock,4.3,,Clothing & Accessories,B01MXIE9RT,No,213
8,AEWAENH455ECMOINIOEP6QNXYZVQ,True,Would not buy again or recommend,"Overall, I have to say that these are the worst socks that I have ever purchased by a large margin.

There is little elasticity, they are tight and hard to get on.

They have a large amount of plastic(s), which prevents airflow and breathing...this is the first time I have had problems with feet sweating and issues of that nature.

These are an absolute avoid.","July 18, 2019",C. Nickel,2.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AEWAENH455ECMOINIOEP6QNXYZVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 17:34:07.469417,2020-09-28 17:34:07.650952,Fruit of the Loom mens Essential 6 Pack Casual Crew Socks | Arch Support | Black & White Casual Sock,4.3,,Clothing & Accessories,B01MXIE9RT,No,213
9,AH2T7RVU6TD4ZN3MFZLY4MKP6PBQ,True,Not the same socks they used to sell at the same price.,This looked like the same product I purchased a year earlier . . . but it's not. These socks are half as thick as the ones I bought previously (for the same price). They seem to snag on toenails much more easily than the previous socks did also. Over all a disappointment. Bring back the thicker socks there were so much better. I would not purchase these socks again.,"October 27, 2019",David Myers,2.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AH2T7RVU6TD4ZN3MFZLY4MKP6PBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-28 17:34:07.656809,2020-09-28 17:34:07.834440,Fruit of the Loom mens Essential 6 Pack Casual Crew Socks | Arch Support | Black & White Casual Sock,4.3,,Clothing & Accessories,B01MXIE9RT,No,213
