Unnamed: 0,author_id,verified_purchase,review_title,reviews,date,reviewer_name,ratings,people_find_helpful,reviewer_profile_url,start_time,end_time,product_name,average_rating,total_reviews,product_category,product_id,brand_name,rank
0,AFV76EXDLYCGQLR7AN6NQED34NBQ,True,"Very good quality, very good price!","This product fits well, is super comfortable to wear and washes well. It did not shrink or pill in the wash. I am very happy with this sweater because it is such a low cost, and it is such good quality. This is the second one I purchased and I will probably purchase more because they are such a good price and a perfect sweater to have for Canada winter. I wear them to my office because I’m an engineer and don’t have a dress policy at my office, so I wear jeans and a sweater because it’s comfortable. I would recommend this product!

edit: After a few days a hole opened up in the seem on the arm. I have two of these sweaters and one is fine. But the other has a hole. I would still recommend this product because it is so low cost, and the sweaters are still great. I use this from morning jogs mainly now, which they work fine for. If you have the money, I would buy more expensive better quality sweater because they would last longer, but for the money, this is a good sweater and is completely worth the cost.

------********Please click the helpful button if you found my review helpful :) Thank you**********-------","November 27, 2019",Lucas B1000,5.0,9,https://www.amazon.ca/gp/profile/amzn1.account.AFV76EXDLYCGQLR7AN6NQED34NBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 17:25:29.899409,2020-10-05 17:25:30.042881,Hanes ComfortBlend EcoSmart Pullover Hoodie Sweatshirt,4.1,,Clothing & Accessories,B07123TPNP,Hanes,"#80 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#4 in Men's Hoodies
#5 in Men's Sweatshirts"
1,AHUS6CIAIWL5SODHTTZVLY7QVJRQ,True,*Female review*,"I bought the XL for an oversized fit. I'm 200lbs, curv structured (female) and this is so roomy, bright and soft. Everything I hoped for when ordering.

I bought these for my husband (170lbs-6ft tall) that goes for work at 4am daily, he absolutely loves these and how warm they are without having to wear a standard hoodie.

However I feel like these can also be perfect for all the women searching for oversized sweaters for fashion (ie me) - thus why I am including photos of myself wearing it. It's literally perfect.

My only con is I'm throwing my money at them now for more colours!!","April 25, 2020",Christina,5.0,5,https://www.amazon.ca/gp/profile/amzn1.account.AHUS6CIAIWL5SODHTTZVLY7QVJRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 17:25:30.047762,2020-10-05 17:25:30.187329,Hanes ComfortBlend EcoSmart Pullover Hoodie Sweatshirt,4.1,,Clothing & Accessories,B07123TPNP,Hanes,"#80 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#4 in Men's Hoodies
#5 in Men's Sweatshirts"
2,AFRDURXPN3D2BRKVVZZHGA4YG66Q,True,Great Sweatshirt!,"I bought this for my Dad who is a little on the short side in stature and typically has probably finding sweatshirts that don't fit like a dress. I had him check his closet to a brand name on his only existing sweatshirt that fits him. It was Fruit of the Loom, hence my purchase. I bought two in different colors and had them shipped directly to him, while keeping my fingers crossed. Long story short, he loves them! Perfect fit! Now every time I video call with him he is wearing one or the other of these sweatshirts!","February 27, 2019",Cheryl Woods,5.0,3,https://www.amazon.ca/gp/profile/amzn1.account.AFRDURXPN3D2BRKVVZZHGA4YG66Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 17:25:30.192209,2020-10-05 17:25:30.354224,Hanes ComfortBlend EcoSmart Pullover Hoodie Sweatshirt,4.1,,Clothing & Accessories,B07123TPNP,Hanes,"#80 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#4 in Men's Hoodies
#5 in Men's Sweatshirts"
3,AGZEU6KWTCCREAU2H5DIYR6I5KBQ,True,Well made,"A well made, light weight sweat shirt. The material was lighter than I am used too but this turned out to be an advantage. I practically live in sweatshirts and I found that indoors with moderate activity my old heavier sweats were too hot. I know I know... they call then sweatshirts for a reason? :P With these sweats I find I can wear them more often in different activities.
If you are looking for something warmer, I would suggest going for a heavier weight sweatshirt.","February 4, 2017",John S,5.0,4,https://www.amazon.ca/gp/profile/amzn1.account.AGZEU6KWTCCREAU2H5DIYR6I5KBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 17:25:30.359105,2020-10-05 17:25:30.528960,Hanes ComfortBlend EcoSmart Pullover Hoodie Sweatshirt,4.1,,Clothing & Accessories,B07123TPNP,Hanes,"#80 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#4 in Men's Hoodies
#5 in Men's Sweatshirts"
4,AFYATCQGYH2FFGM5MYIEMPXTP7WA,True,good value,I purchased a size small men's. The body is a nice fit but the arms are too long it covers my finger. If I wear the sleeve at the cuff the arms are too baggy. If there was an XS size option it might fit better. Considering I'm a woman wear a men's style sweater is probably another factor why the cut is not very flattering on me.,"September 11, 2020",melissa,4.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AFYATCQGYH2FFGM5MYIEMPXTP7WA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 17:25:30.533808,2020-10-05 17:25:30.670564,Hanes ComfortBlend EcoSmart Pullover Hoodie Sweatshirt,4.1,,Clothing & Accessories,B07123TPNP,Hanes,"#80 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#4 in Men's Hoodies
#5 in Men's Sweatshirts"
5,AEYUIYUNKZZST4VBYNU46OERT3XQ,True,Excellent but shrinks lengthwise.,"Excellent product. Makes me look better than I probably should. I love the colour & it retains it's depth & shade after numerous washes. Well done.Unfortunately it shrinks lengthwise by approx 2"" after 2 washes.","May 13, 2017",ianpi,5.0,5,https://www.amazon.ca/gp/profile/amzn1.account.AEYUIYUNKZZST4VBYNU46OERT3XQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 17:25:30.675412,2020-10-05 17:25:30.827668,Hanes ComfortBlend EcoSmart Pullover Hoodie Sweatshirt,4.1,,Clothing & Accessories,B07123TPNP,Hanes,"#80 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#4 in Men's Hoodies
#5 in Men's Sweatshirts"
6,AGF7FATXBIXD5VKD4VZ2BLYA7XLQ,True,Good quality and size,this was a great cheap sweatshirt. it is thicker than other cheaper sweater shirts and that makes it good to wear on a chilly night or around the house. The colour was as shown and the fit was great.,"December 29, 2019",Makizzo,5.0,1,https://www.amazon.ca/gp/profile/amzn1.account.AGF7FATXBIXD5VKD4VZ2BLYA7XLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 17:25:30.832550,2020-10-05 17:25:31.008228,Hanes ComfortBlend EcoSmart Pullover Hoodie Sweatshirt,4.1,,Clothing & Accessories,B07123TPNP,Hanes,"#80 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#4 in Men's Hoodies
#5 in Men's Sweatshirts"
7,AESLIWNB4OAKUZYHJWBWDUO2ADKQ,True,I normally am satisfied with what I order through Amazon for clothes,"I normally am satisfied with what I order through Amazon for clothes. But this is too baggy (large on arms and my arms are pretty big & Short for overall length of clothes).
Not meant for wearing this and going out. I guess just meant for painting/housework clothes.
Little disappointed..","May 7, 2018",Dave-22,2.0,1,https://www.amazon.ca/gp/profile/amzn1.account.AESLIWNB4OAKUZYHJWBWDUO2ADKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 17:25:31.013108,2020-10-05 17:25:31.187811,Hanes ComfortBlend EcoSmart Pullover Hoodie Sweatshirt,4.1,,Clothing & Accessories,B07123TPNP,Hanes,"#80 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#4 in Men's Hoodies
#5 in Men's Sweatshirts"
8,AEW5ES6N3RGGM4VV2GN7VRXQMYUA,True,Not bad for the price!,"Pros and cons: Very comfortable sweater. Arms are huge on this thing, but it manages to give you that fashinable baggy look without looking sloppy. You just have to dry it one time for about a quarter the time your dryer gives you, followed by hanging it to dry for the remainder of it's life. Quality is decent.","May 10, 2019",Jakob mentenko,4.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AEW5ES6N3RGGM4VV2GN7VRXQMYUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 17:25:31.192691,2020-10-05 17:25:31.365443,Hanes ComfortBlend EcoSmart Pullover Hoodie Sweatshirt,4.1,,Clothing & Accessories,B07123TPNP,Hanes,"#80 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#4 in Men's Hoodies
#5 in Men's Sweatshirts"
9,AFL3QTIIH56FJDIMP3NOZURCZIDA,True,Nicely done colors. Warm. Is somewhat large.,"Sweatshirt is somewhat large. It does however have really nice bold colours, and does a good job at keeping me warm. The sweatshirt wears better when the sleeves are rolled up.","May 28, 2017",Cuyut,4.0,2,https://www.amazon.ca/gp/profile/amzn1.account.AFL3QTIIH56FJDIMP3NOZURCZIDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-10-05 17:25:31.371299,2020-10-05 17:25:31.550883,Hanes ComfortBlend EcoSmart Pullover Hoodie Sweatshirt,4.1,,Clothing & Accessories,B07123TPNP,Hanes,"#80 in Clothing & Accessories (See Top 100 in Clothing & Accessories)
#4 in Men's Hoodies
#5 in Men's Sweatshirts"
